total_events,events_per_minute,cnt_1,cnt_3,cnt_5,cnt_7,cnt_8,cnt_9,cnt_11,cnt_12,cnt_13,cnt_22,cnt_23,cnt_800,cnt_4103,cnt_4104,cnt_4624,cnt_4625,cnt_4634,cnt_4648,cnt_4656,cnt_4658,cnt_4663,cnt_4672,cnt_4673,cnt_4674,cnt_4688,cnt_4689,cnt_4690,cnt_4697,cnt_4698,cnt_4702,cnt_4768,cnt_4769,cnt_4771,cnt_5145,cnt_5154,cnt_5156,cnt_5158,cnt_5447,logon_success_score,logon_failure_score,logoff_score,explicit_creds_score,special_privs_score,sensitive_priv_score,priv_object_score,service_create_score,powershell_score,kerberos_tgs_score,kerberos_tgt_score,process_create_score,process_terminate_score,network_conn_score,wfp_listen_score,wfp_connect_score,wfp_bind_score,wfp_block_score,smb_share_score,remote_thread_score,raw_access_score,image_load_score,file_create_score,file_delete_score,registry_score,object_handle_req_score,object_handle_cls_score,object_access_score,token_duplication_score,distinct_target_users,distinct_src_users,distinct_src_ips,distinct_logon_types,entropy_target_users,entropy_src_users,entropy_src_ips,unique_user_host_pairs,network_logon_ratio,rdp_logon_ratio,logon_failure_ratio,entropy_eventids,distinct_eventids,distinct_monitored,logon_success_score_roll3_mean,logon_success_score_roll3_std,logon_success_score_delta,logon_failure_score_roll3_mean,logon_failure_score_roll3_std,logon_failure_score_delta,logoff_score_roll3_mean,logoff_score_roll3_std,logoff_score_delta,explicit_creds_score_roll3_mean,explicit_creds_score_roll3_std,explicit_creds_score_delta,special_privs_score_roll3_mean,special_privs_score_roll3_std,special_privs_score_delta,sensitive_priv_score_roll3_mean,sensitive_priv_score_roll3_std,sensitive_priv_score_delta,priv_object_score_roll3_mean,priv_object_score_roll3_std,priv_object_score_delta,service_create_score_roll3_mean,service_create_score_roll3_std,service_create_score_delta,powershell_score_roll3_mean,powershell_score_roll3_std,powershell_score_delta,kerberos_tgs_score_roll3_mean,kerberos_tgs_score_roll3_std,kerberos_tgs_score_delta,kerberos_tgt_score_roll3_mean,kerberos_tgt_score_roll3_std,kerberos_tgt_score_delta,process_create_score_roll3_mean,process_create_score_roll3_std,process_create_score_delta,process_terminate_score_roll3_mean,process_terminate_score_roll3_std,process_terminate_score_delta,network_conn_score_roll3_mean,network_conn_score_roll3_std,network_conn_score_delta,wfp_listen_score_roll3_mean,wfp_listen_score_roll3_std,wfp_listen_score_delta,wfp_connect_score_roll3_mean,wfp_connect_score_roll3_std,wfp_connect_score_delta,wfp_bind_score_roll3_mean,wfp_bind_score_roll3_std,wfp_bind_score_delta,wfp_block_score_roll3_mean,wfp_block_score_roll3_std,wfp_block_score_delta,smb_share_score_roll3_mean,smb_share_score_roll3_std,smb_share_score_delta,remote_thread_score_roll3_mean,remote_thread_score_roll3_std,remote_thread_score_delta,raw_access_score_roll3_mean,raw_access_score_roll3_std,raw_access_score_delta,image_load_score_roll3_mean,image_load_score_roll3_std,image_load_score_delta,file_create_score_roll3_mean,file_create_score_roll3_std,file_create_score_delta,file_delete_score_roll3_mean,file_delete_score_roll3_std,file_delete_score_delta,registry_score_roll3_mean,registry_score_roll3_std,registry_score_delta,object_handle_req_score_roll3_mean,object_handle_req_score_roll3_std,object_handle_req_score_delta,object_handle_cls_score_roll3_mean,object_handle_cls_score_roll3_std,object_handle_cls_score_delta,object_access_score_roll3_mean,object_access_score_roll3_std,object_access_score_delta,token_duplication_score_roll3_mean,token_duplication_score_roll3_std,token_duplication_score_delta,total_events_roll3_mean,total_events_roll3_std,total_events_delta,events_per_minute_roll3_mean,events_per_minute_roll3_std,events_per_minute_delta,entropy_eventids_roll3_mean,entropy_eventids_roll3_std,entropy_eventids_delta,distinct_eventids_roll3_mean,distinct_eventids_roll3_std,distinct_eventids_delta,logon_failure_ratio_roll3_mean,logon_failure_ratio_roll3_std,logon_failure_ratio_delta,network_logon_ratio_roll3_mean,network_logon_ratio_roll3_std,network_logon_ratio_delta,entropy_target_users_roll3_mean,entropy_target_users_roll3_std,entropy_target_users_delta,entropy_src_users_roll3_mean,entropy_src_users_roll3_std,entropy_src_users_delta,unique_user_host_pairs_roll3_mean,unique_user_host_pairs_roll3_std,unique_user_host_pairs_delta
1022,204.4,1,0,4,17,0,3,4,38,22,0,0,199,172,0,0,0,0,0,1,2,1,0,2,0,1,4,1,0,1,0,0,0,0,0,0,13,18,0,0,0,0,0,0,2,0,1,371,0,0,2,8,0,0,13,18,0,0,0,3,17,4,0,60,1,2,1,1,1,2,0,0,-1.4426951601859516e-10,0.7793498370035461,0.0,2,0.0,0.0,0.0,2.2092328622090625,23,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,10,21,10,8,0,0,1,3,10,0,0,0,0,0,0,2,0,33,27,0,8,0,7,0,8,0,0,0,0,0,0,1,3,0,0,33,27,0,2,0,0,0,0,0,0,10,21,10,10,3,3,3,2,0.5896261807545057,0.7241208630865755,1.2954618438055134,3,0.9130434782608695,0.0,0.0,3.449351182313371,17,12,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,-1.0,371.0,0.0,-371.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,8.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,20.0,18.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,-3.0,17.0,0.0,-17.0,4.0,0.0,-4.0,0.0,0.0,0.0,60.0,0.0,-60.0,1.0,0.0,9.0,2.0,0.0,19.0,1.0,0.0,9.0,1.0,0.0,9.0,1022.0,0.0,-867.0,204.4,0.0,-173.4,2.2092328622090625,0.0,1.2401183201043087,23.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.9130434782608695,-1.4426951601859516e-10,0.0,0.5896261808987752,0.7793498370035461,0.0,-0.05522897391697057,2.0,0.0,1.0
120,24.0,0,0,1,0,0,5,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,18,0,0,0,5,0,2,0,8,0,0,0,0,0,1,0,0,0.0,-1.4426951601859516e-10,0.0,1,0.0,0.0,0.0,1.9763384857899342,9,8,4.0,5.656854249492381,-8.0,0.0,0.0,0.0,3.5,4.949747468305833,-7.0,0.0,0.0,0.0,4.0,5.656854249492381,-8.0,1.0,1.4142135623730951,0.0,0.0,0.0,0.0,0.5,0.7071067811865476,0.0,185.5,262.33661582020915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.7071067811865476,-1.0,5.5,3.5355339059327378,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,14.142135623730951,-17.0,22.5,6.363961030678928,-9.0,0.0,0.0,0.0,1.0,1.4142135623730951,-2.0,0.0,0.0,0.0,1.5,2.1213203435596424,5.0,8.5,12.020815280171307,0.0,2.0,2.8284271247461903,2.0,0.0,0.0,0.0,30.0,42.42640687119285,8.0,5.5,6.363961030678928,-10.0,11.5,13.435028842544403,-21.0,5.5,6.363961030678928,-10.0,5.5,6.363961030678928,-10.0,588.5,613.0615792887367,-35.0,117.7,122.61231585774735,-7.0,2.8292920222612166,0.8768960736194265,-1.473012696523437,20.0,4.242640687119285,-8.0,0.0,0.0,0.0,0.45652173913043476,0.6456192349964129,-0.9130434782608695,0.2948130903051181,0.41692867087864993,-0.5896261807545057,0.7517353500450608,0.03905278197466481,-0.724120863230845,2.5,0.7071067811865476,-2.0
335,67.0,0,0,0,0,0,0,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.8031615368025319,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,72.4,1,0,1,9,0,3,3,16,1,0,0,109,93,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,202,0,0,2,2,0,0,6,7,0,0,0,3,9,3,0,17,0,0,0,0,2,1,0,0,0.9999999997114609,-1.4426951601859516e-10,0.0,1,0.0,0.0,0.0,2.3876854687648104,17,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,-1.0,8.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,0.0,27.0,67.0,0.0,5.400000000000006,0.8031615368025319,0.0,1.5845239319622784,6.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999997114609,0.0,0.0,-1.4426951601859516e-10,0.0,0.0,1.0
41,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,28,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,-1.4426951601859516e-10,0.9182958337659504,-1.4426951601859516e-10,2,1.0,0.0,0.0,1.3786431542257904,6,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,142.8355697996826,-202.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4142135623730951,-2.0,1.0,1.4142135623730951,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.7071067811865476,3.0,7.5,0.7071067811865476,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.1213203435596424,-3.0,4.5,6.363961030678928,-9.0,2.0,1.4142135623730951,-3.0,0.0,0.0,0.0,21.5,6.363961030678928,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.5,19.091883092036785,-321.0,69.7,3.8183766184073606,-64.2,1.5954235027836712,1.1204276172428989,-1.00904231453902,11.5,7.7781745930520225,-11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49999999985573046,0.7071067809825196,-0.9999999998557304,-7.213475800929758e-11,1.0201395309524989e-10,0.9182958339102198,0.5,0.7071067811865476,1.0
516,103.2,0,2,1,3,0,2,3,44,31,0,0,0,0,0,0,0,0,0,6,12,6,0,0,0,0,1,6,0,0,0,0,0,0,0,0,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,13,30,0,0,0,2,3,3,0,75,6,12,6,6,0,3,0,0,0.0,1.0794391612163294,0.0,3,0.0,0.0,0.0,1.8414387605155982,16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,28.8,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,2.0,0.0,-2.0,0.0,0.0,0.0,13.0,0.0,-13.0,30.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,3.0,0.0,-3.0,3.0,0.0,-3.0,0.0,0.0,0.0,75.0,0.0,-75.0,6.0,0.0,-6.0,12.0,0.0,-12.0,6.0,0.0,-6.0,6.0,0.0,-6.0,516.0,0.0,-372.0,103.2,0.0,-74.4,1.8414387605155982,0.0,-1.8414387605155982,16.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0794391612163294,0.0,-1.0794391612163294,3.0,0.0,-3.0
910,182.0,2,1,3,36,0,0,4,35,18,0,0,0,123,0,0,0,0,0,1,2,1,0,2,0,2,3,1,0,0,0,0,0,0,0,0,12,19,0,0,0,0,0,0,2,0,0,123,0,0,4,6,1,0,12,19,0,0,0,0,36,4,0,53,1,2,1,1,1,1,0,0,-1.4426951601859516e-10,-1.4426951601859516e-10,0.0,1,0.0,0.0,0.0,1.6611097450263688,20,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,101.82337649086284,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.4142135623730951,6.0,1.0,1.4142135623730951,1.0,0.0,0.0,0.0,6.5,9.192388155425117,12.0,15.0,21.213203435596427,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4142135623730951,0.0,1.5,2.1213203435596424,36.0,1.5,2.1213203435596424,4.0,0.0,0.0,0.0,37.5,53.033008588991066,53.0,3.0,4.242640687119285,1.0,6.0,8.48528137423857,2.0,3.0,4.242640687119285,1.0,3.0,4.242640687119285,1.0,330.0,263.0437226013957,766.0,66.0,52.60874452027914,153.2,0.9207193802577991,1.3020938347003304,1.6611097450263688,8.5,10.606601717798213,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4426951601859516e-10,0.5397195806081647,0.7632787507743855,-1.4426951601859516e-10,1.5,2.1213203435596424,1.0
179,35.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,8,20,8,7,0,0,0,0,8,0,0,0,0,0,0,4,0,29,35,0,9,0,10,0,7,0,0,0,0,0,0,0,0,0,0,29,35,0,4,0,0,0,0,0,0,8,20,8,8,4,4,5,1,1.0748068822762016,1.346170720442168,2.0217822208784506,4,1.0,0.0,0.0,3.518632059126601,15,10,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,0.6666666666666666,1.1547005383792517,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,77.78817390837762,-123.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.3094010767585034,-4.0,2.6666666666666665,3.055050463303893,-6.0,1.0,1.0,-1.0,0.0,0.0,0.0,8.333333333333334,7.234178138070234,17.0,16.333333333333332,15.17673658377628,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.6666666666666666,1.1547005383792517,0.0,13.0,19.974984355438178,-36.0,2.3333333333333335,2.0816659994661326,-4.0,0.0,0.0,0.0,42.666666666666664,38.552993831002716,-53.0,2.3333333333333335,3.2145502536643185,7.0,4.666666666666667,6.429100507328637,18.0,2.3333333333333335,3.2145502536643185,7.0,2.3333333333333335,3.2145502536643185,7.0,523.3333333333334,383.0526508632114,-731.0,104.66666666666667,76.61053017264229,-146.2,1.167516168513989,1.0151109009674841,1.8575223141002324,12.333333333333334,10.016652800877813,-5.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.808983867286506e-11,8.329404390919294e-11,1.074806882420471,0.35981305369068667,0.6232144903437187,1.3461707205864375,1.3333333333333333,1.5275252316519468,3.0
99,19.8,0,0,1,0,0,0,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,30,0,0,0,0,0,2,0,20,0,0,0,0,0,1,0,0,0.0,-1.4426951601859516e-10,0.0,1,0.0,0.0,0.0,2.246014150135524,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,153.0,3,1,3,129,0,0,8,135,67,1,1,0,141,0,0,0,0,0,14,28,4,0,1,0,3,3,14,0,0,0,0,0,0,0,0,16,28,0,0,0,0,0,0,1,0,0,141,0,0,6,6,2,0,16,28,0,0,0,0,129,8,1,202,14,28,4,14,2,2,0,0,0.9709505941661296,0.7941021414966631,0.0,2,0.0,0.0,0.0,3.1456455291708747,25,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,6.0,30.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,2.0,0.0,6.0,0.0,0.0,1.0,20.0,0.0,182.0,0.0,0.0,14.0,0.0,0.0,28.0,0.0,0.0,4.0,0.0,0.0,14.0,99.0,0.0,666.0,19.8,0.0,133.2,2.246014150135524,0.0,0.8996313790353505,8.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505941661296,-1.4426951601859516e-10,0.0,0.7941021416409326,1.0,0.0,1.0
165,33.0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7071067811865476,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5,99.7020561473032,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.242640687119285,-6.0,4.0,2.8284271247461903,-6.0,1.0,1.4142135623730951,-2.0,0.0,0.0,0.0,13.0,4.242640687119285,-16.0,29.0,1.4142135623730951,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,91.21677477306463,-129.0,5.0,4.242640687119285,-8.0,0.5,0.7071067811865476,-1.0,111.0,128.69343417595164,-202.0,7.0,9.899494936611665,-14.0,14.0,19.79898987322333,-28.0,2.0,2.8284271247461903,-4.0,7.0,9.899494936611665,-14.0,432.0,470.93311627024065,-600.0,86.4,94.18662325404813,-120.0,2.6958298396531992,0.6361354486841018,-3.1456455291708747,16.5,12.020815280171307,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4854752970830648,0.6865657493319777,-0.9709505941661296,0.3970510706761968,0.5615150093090637,-0.7941021414966631,1.5,0.7071067811865476,-2.0
150,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,8,16,8,6,0,0,0,0,8,0,0,0,1,0,0,2,0,33,40,0,7,0,8,0,6,0,0,0,0,0,1,0,0,0,0,33,40,0,2,0,0,0,0,0,0,8,16,8,8,4,3,5,1,0.9451696085425385,0.8391870613961189,2.0545851686164522,3,1.0,0.0,0.0,3.187786197493063,14,11,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.3333333333333333,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,89.14594774862175,-165.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.4641016151377544,0.0,2.6666666666666665,3.0550504633038935,0.0,0.6666666666666666,1.1547005383792517,0.0,0.0,0.0,0.0,8.666666666666666,8.082903768654761,33.0,19.333333333333332,16.77299416721217,40.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,74.47818472546173,0.0,3.3333333333333335,4.163331998932265,0.0,0.3333333333333333,0.5773502691896258,0.0,74.0,111.30139262381222,0.0,4.666666666666667,8.082903768654761,8.0,9.333333333333334,16.165807537309522,16.0,1.3333333333333333,2.3094010767585034,8.0,4.666666666666667,8.082903768654761,8.0,343.0,366.9495878182724,-15.0,68.60000000000001,73.38991756365448,-3.0,1.7972198931021328,1.62013384097049,3.187786197493063,11.333333333333334,12.34233905438241,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32365019805537654,0.560578586911642,0.9451696085425385,0.26470071378413124,0.45847508519880376,0.8391870613961189,1.0,1.0,3.0
542,108.4,2,3,2,36,0,0,4,98,57,0,1,75,66,0,0,0,0,0,1,2,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,141,0,0,4,4,3,0,10,10,0,0,0,0,36,4,1,155,1,2,1,1,3,2,0,0,1.5219280944545537,0.8112781241705938,0.0,2,0.0,0.0,0.0,2.971621637614744,23,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,17,10,0,4,0,5,0,4,0,0,0,0,2,0,0,0,0,0,17,10,0,1,0,0,0,0,0,0,0,1,0,0,3,3,4,1,1.2419460317732371,1.4772170010296741,1.9056390616524883,3,1.0,0.0,0.0,2.8375403936964356,11,8,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,-141.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,-4.0,4.0,0.0,-4.0,3.0,0.0,-3.0,0.0,0.0,0.0,10.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,-36.0,4.0,0.0,-4.0,1.0,0.0,-1.0,155.0,0.0,-155.0,1.0,0.0,-1.0,2.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,542.0,0.0,-492.0,108.4,0.0,-98.4,2.971621637614744,0.0,-0.13408124391830833,23.0,0.0,-12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5219280944545537,0.0,-0.27998206268131653,0.8112781241705938,0.0,0.6659388768590804,2.0,0.0,1.0
