total_events,events_per_minute,cnt_1,cnt_3,cnt_7,cnt_8,cnt_9,cnt_10,cnt_11,cnt_12,cnt_13,cnt_800,cnt_4103,cnt_4104,cnt_4624,cnt_4625,cnt_4648,cnt_4656,cnt_4658,cnt_4661,cnt_4663,cnt_4672,cnt_4688,cnt_4696,cnt_4697,cnt_4698,cnt_4702,cnt_4703,cnt_4720,cnt_4726,cnt_4728,cnt_4732,cnt_4738,cnt_4756,cnt_4768,cnt_4769,cnt_4770,cnt_4771,cnt_4773,cnt_4776,cnt_4798,cnt_4799,cnt_5154,cnt_5156,cnt_5158,cnt_5447,brute_force_score,lateral_move_score,persistence_score,priv_escalation_score,recon_score,execution_score,kerberos_score,credential_dump_score,image_load_score,registry_mod_score,powershell_score,wfp_network_score,remote_thread_score,raw_access_score,network_conn_score,file_create_score,process_create_sys_score,rights_adjust_score,object_access_score,logon_failure_ratio,monitored_event_ratio,credential_dump_per_min,image_load_per_min,registry_mod_per_min,powershell_per_min,remote_thread_per_min,network_conn_per_min,process_create_sys_per_min,entropy_eventids,distinct_eventids,distinct_monitored,brute_force_score_roll3_mean,brute_force_score_roll3_std,brute_force_score_delta,lateral_move_score_roll3_mean,lateral_move_score_roll3_std,lateral_move_score_delta,persistence_score_roll3_mean,persistence_score_roll3_std,persistence_score_delta,priv_escalation_score_roll3_mean,priv_escalation_score_roll3_std,priv_escalation_score_delta,recon_score_roll3_mean,recon_score_roll3_std,recon_score_delta,execution_score_roll3_mean,execution_score_roll3_std,execution_score_delta,kerberos_score_roll3_mean,kerberos_score_roll3_std,kerberos_score_delta,credential_dump_score_roll3_mean,credential_dump_score_roll3_std,credential_dump_score_delta,image_load_score_roll3_mean,image_load_score_roll3_std,image_load_score_delta,registry_mod_score_roll3_mean,registry_mod_score_roll3_std,registry_mod_score_delta,powershell_score_roll3_mean,powershell_score_roll3_std,powershell_score_delta,wfp_network_score_roll3_mean,wfp_network_score_roll3_std,wfp_network_score_delta,remote_thread_score_roll3_mean,remote_thread_score_roll3_std,remote_thread_score_delta,raw_access_score_roll3_mean,raw_access_score_roll3_std,raw_access_score_delta,network_conn_score_roll3_mean,network_conn_score_roll3_std,network_conn_score_delta,file_create_score_roll3_mean,file_create_score_roll3_std,file_create_score_delta,process_create_sys_score_roll3_mean,process_create_sys_score_roll3_std,process_create_sys_score_delta,rights_adjust_score_roll3_mean,rights_adjust_score_roll3_std,rights_adjust_score_delta,object_access_score_roll3_mean,object_access_score_roll3_std,object_access_score_delta,total_events_roll3_mean,total_events_roll3_std,total_events_delta,events_per_minute_roll3_mean,events_per_minute_roll3_std,events_per_minute_delta,entropy_eventids_roll3_mean,entropy_eventids_roll3_std,entropy_eventids_delta,distinct_eventids_roll3_mean,distinct_eventids_roll3_std,distinct_eventids_delta,logon_failure_ratio_roll3_mean,logon_failure_ratio_roll3_std,logon_failure_ratio_delta,monitored_event_ratio_roll3_mean,monitored_event_ratio_roll3_std,monitored_event_ratio_delta
366,73.2,0,0,0,0,0,312,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,0,0,0,0,0,0,0,0,312,0,12,0,37,0,0,0,2,0,0,0,0.0,0.9918032786885246,62.4,0.0,2.4,0.0,0.0,0.0,0.0,0.9232660189752085,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,803.3747568849799,-155.0,0.0,0.0,0.0,82.0,92.82779756085995,-11.0,0.0,0.0,0.0,65.0,34.8711915483254,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.5773502691896266,-1.0,5.333333333333333,3.2145502536643185,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.0,934.5795846261365,-173.0,247.20000000000002,186.91591692523122,-34.599999999999994,0.8327346658157735,0.08105515204220543,0.031928215238286484,9.333333333333334,0.5773502691896213,-2.0,0.0,0.0,0.0,0.9952702073903229,0.0026253694132955655,-0.0007755710331822652
84,16.8,0,0,0,0,0,75,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,75,0,4,0,3,0,0,0,1,0,0,0,0.0,0.9880952380952381,15.0,0.0,0.8,0.0,0.0,0.0,0.0,0.7504568349908436,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.3333333333334,237.85780065689207,-237.0,0.0,0.0,0.0,23.0,10.999999999999742,-8.0,0.0,0.0,0.0,42.333333333333336,6.110100926607778,-34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5773502691896258,0.0,3.0,0.9999999999999997,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,256.63787717318655,-282.0,118.39999999999999,51.32757543465127,-56.400000000000006,0.8516124335219594,0.09776914930786795,-0.17280918398436496,8.333333333333334,1.1547005383792517,0.0,0.0,0.0,0.0,0.9932632353024538,0.0018971110122439686,-0.0037080405932864435
16925,3385.0,31,16,1697,0,11,3532,189,6968,1500,529,515,29,0,0,0,300,600,0,287,0,31,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,43,0,0,0,0,0,0,31,0,3532,1697,8468,1073,147,0,11,16,189,31,13,1187,0.0,0.968685376661743,706.4,339.4,1693.6,214.6,0.0,3.2,6.2,2.7712654661941887,35,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18760,3752.0,27,15,1503,0,11,3880,451,5909,1491,1942,1941,31,0,0,0,241,482,0,229,0,27,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,37,0,0,0,0,0,0,27,0,3880,1503,7400,3914,131,0,11,15,451,27,13,952,0.0,0.9767590618336887,776.0,300.6,1480.0,782.8,0.0,3.0,5.4,2.9824848148703182,35,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,-4.0,0.0,0.0,0.0,3532.0,0.0,348.0,1697.0,0.0,-194.0,8468.0,0.0,-1068.0,1073.0,0.0,2841.0,147.0,0.0,-16.0,0.0,0.0,0.0,11.0,0.0,0.0,16.0,0.0,-1.0,189.0,0.0,262.0,31.0,0.0,-4.0,13.0,0.0,0.0,1187.0,0.0,-235.0,16925.0,0.0,1835.0,3385.0,0.0,367.0,2.7712654661941887,0.0,0.21121934867612957,35.0,0.0,0.0,0.0,0.0,0.0,0.968685376661743,0.0,0.008073685171945622
18213,3642.6,26,19,1456,0,17,3857,461,5557,1518,1931,1930,28,1,0,0,207,414,0,196,1,26,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,48,0,0,2,1,0,0,26,0,3857,1456,7075,3889,151,0,17,19,461,26,20,817,0.0,0.9782572887497941,771.4,291.2,1415.0,777.8,0.0,3.8,5.2,2.991678722044481,41,21,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.8284271247461903,-1.0,0.0,0.0,0.0,3706.0,246.07315985291854,-23.0,1600.0,137.17871555019022,-47.0,7934.0,755.1900423072327,-325.0,2493.5,2008.8903653509815,-25.0,139.0,11.313708498984761,20.0,0.0,0.0,0.0,11.0,0.0,6.0,15.5,0.7071067811865476,4.0,320.0,185.26197667087544,10.0,29.0,2.8284271247461903,-1.0,13.0,0.0,7.0,1069.5,166.17009357883867,-135.0,17842.5,1297.5409434773146,-547.0,3568.5,259.50818869546293,-109.40000000000009,2.8768751405322535,0.14935463376669703,0.009193907174162685,35.0,0.0,6.0,0.0,0.0,0.0,0.9727222192477158,0.005708957534248026,0.0014982269161054607
20901,4180.2,33,23,1755,0,31,4061,804,5760,1610,1930,1929,28,3,0,0,487,974,0,476,3,33,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,55,8,0,6,1,0,0,33,0,4061,1755,7370,3887,188,0,31,23,804,33,26,1937,0.0,0.9643079278503421,812.2,351.0,1474.0,777.4,0.0,4.6,6.6,3.230191568752056,44,22,0.0,0.0,0.0,0.6666666666666666,1.1547005383792517,4.0,0.3333333333333333,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.6457513110645907,7.0,0.0,0.0,0.0,3756.3333333333335,194.61843009677506,204.0,1552.0,127.75366922323602,299.0,7647.666666666667,728.777286510312,295.0,2958.6666666666665,1633.0830760660442,-2.0,143.0,10.583005244258363,37.0,0.0,0.0,0.0,13.0,3.4641016151377544,14.0,16.666666666666668,2.081665999466132,4.0,367.0,154.2335890783846,343.0,28.0,2.6457513110645907,7.0,15.333333333333334,4.041451884327381,6.0,985.3333333333334,187.2387068245595,1120.0,17966.0,942.1056204056953,2688.0,3593.2000000000003,188.42112408113906,537.5999999999999,2.9151430010363293,0.12468636956969402,0.23851284670757522,37.0,3.4641016151377544,3.0,0.0,0.0,0.0,0.9745672424150752,0.005148633753550795,-0.013949360899451979
15010,3002.0,19,19,1003,0,35,3047,719,3187,739,1970,1969,33,3,0,0,376,752,0,372,3,18,0,1,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,47,8,0,6,2,0,0,18,0,3047,1003,3926,3972,172,0,35,19,719,19,27,1500,0.0,0.963690872751499,609.4,200.6,785.2,794.4,0.0,3.8,3.8,3.3054456268019545,45,23,0.0,0.0,0.0,2.6666666666666665,3.055050463303893,0.0,0.6666666666666666,0.5773502691896258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.666666666666668,3.785938897200182,-15.0,0.0,0.0,0.0,3932.6666666666665,111.73331344470776,-1014.0,1571.3333333333333,160.78660806588758,-752.0,7281.666666666667,179.60605038064188,-3444.0,3896.6666666666665,15.044378795211117,85.0,156.66666666666666,28.9194283023253,-16.0,0.0,0.0,0.0,19.666666666666668,10.263202878893768,4.0,19.0,3.9999999999999996,-4.0,572.0,200.98009851724126,-85.0,28.666666666666668,3.785938897200182,-14.0,19.666666666666668,6.506407098647712,1.0,1235.3333333333333,611.3986697183217,-437.0,19291.333333333332,1420.5887277228885,-5891.0,3858.2666666666664,284.11774554457776,-1178.1999999999998,3.0681183685556186,0.1404347665242395,0.07525405804989838,40.0,4.58257569495584,1.0,0.0,0.0,0.0,0.973108092811275,0.007657894519889781,-0.0006170550988431334
10523,2104.6,19,13,894,1,35,1786,659,1315,217,1619,1632,37,3,0,0,366,745,0,358,3,19,0,1,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,46,8,0,6,2,0,0,19,0,1786,894,1532,3288,170,1,35,13,659,19,27,1469,0.0,0.9426969495391048,357.2,178.8,306.4,657.6,0.2,2.6,3.8,3.5271603720544236,51,24,0.0,0.0,0.0,4.666666666666667,2.3094010767585025,0.0,1.3333333333333333,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.666666666666668,7.505553499465135,1.0,0.0,0.0,0.0,3655.0,536.3319867395567,-1261.0,1404.6666666666667,378.61898173933827,-109.0,6123.666666666667,1908.9422027220558,-2394.0,3916.0,48.50773134254438,-684.0,170.33333333333334,18.556220879622384,-2.0,0.0,0.0,1.0,27.666666666666668,9.451631252505216,0.0,20.333333333333332,2.309401076758502,-6.0,661.3333333333334,178.62344004450628,-60.0,26.0,6.999999999999999,0.0,24.333333333333332,3.785938897200181,0.0,1418.0,564.4847207852486,-31.0,18041.333333333332,2949.2494525443813,-4487.0,3608.2666666666664,589.8498905088762,-897.4000000000001,3.1757719725328304,0.16380945323689017,0.22171474525246904,43.333333333333336,2.081665999466132,6.0,0.0,0.0,0.0,0.9687520297838784,0.00823757550833934,-0.02099392321239424
10431,2086.2,29,16,1596,1,47,2049,422,2776,363,157,157,41,5,0,0,429,871,0,413,5,30,0,1,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,71,8,0,10,2,0,0,30,0,2049,1596,3139,355,217,1,47,16,422,29,27,1713,0.0,0.9254146294698495,409.8,319.2,627.8,71.0,0.2,3.2,5.8,3.3796743738255257,58,24,0.0,0.0,0.0,6.0,0.0,4.0,1.6666666666666667,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.333333333333332,8.386497083606082,11.0,0.0,0.0,0.0,2964.6666666666665,1139.7325709715124,263.0,1217.3333333333333,468.81161817230316,702.0,4276.0,2934.6952141576817,1607.0,3715.6666666666665,372.80066165892697,-2933.0,176.66666666666666,9.865765724632507,47.0,0.3333333333333333,0.5773502691896258,0.0,33.666666666666664,2.3094010767584976,12.0,18.333333333333332,5.033222956847165,3.0,727.3333333333334,72.85830998131462,-237.0,23.666666666666668,8.082903768654761,10.0,26.666666666666668,0.5773502691896194,0.0,1635.3333333333333,261.71039974241256,244.0,15478.0,5204.804415153369,-92.0,3095.6,1040.9608830306734,-18.40000000000009,3.3542658558694782,0.1543864586301657,-0.14748599822889785,46.666666666666664,3.7859388972001824,7.0,0.0,0.0,0.0,0.9568985833803154,0.012302844877044245,-0.01728232006925523
11751,2350.2,27,10,1563,1,41,2051,408,2963,335,771,733,46,4,0,0,425,863,0,405,4,28,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,59,8,0,8,1,0,0,28,0,2051,1563,3298,1550,193,1,41,10,408,27,20,1693,0.0,0.926899838311633,410.2,312.6,659.6,310.0,0.2,2.0,5.4,3.511731633161083,55,23,0.0,0.0,0.0,7.333333333333333,2.3094010767585034,-2.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.333333333333332,6.6583281184793925,-2.0,0.0,0.0,0.0,2294.0,665.2435644183263,2.0,1164.3333333333333,377.78609467969216,-33.0,2865.6666666666665,1220.1812706861776,159.0,2538.3333333333335,1921.5026238164062,1195.0,186.33333333333334,26.576932353703526,-24.0,0.6666666666666666,0.5773502691896258,0.0,39.0,6.928203230275509,-6.0,16.0,2.999999999999997,-6.0,600.0,157.044579658134,-14.0,22.333333333333332,5.773502691896258,-2.0,27.0,0.0,-7.0,1560.6666666666667,132.83197406247245,-20.0,11988.0,2617.5329988368817,1320.0,2397.6,523.5065997673751,264.0,3.4040934575606343,0.11285643890996301,0.13205725933555712,51.333333333333336,6.506407098647712,-3.0,0.0,0.0,0.0,0.9439341505868178,0.01916809066556575,0.0014852088417834919
22676,4535.2,23,8,1411,1,29,1809,119,10990,244,1373,1342,61,2,0,0,919,1852,0,899,2,24,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,58,0,0,4,1,0,0,24,0,1809,1411,11234,2776,168,1,29,8,119,23,15,3670,0.0,0.9389663079908273,361.8,282.2,2246.8,555.2,0.2,1.6,4.6,2.8200458776262094,54,22,0.0,0.0,0.0,8.0,2.0,-4.0,1.6666666666666667,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.666666666666668,5.859465277082315,-4.0,0.0,0.0,0.0,1962.0,152.42375143001752,-242.0,1351.0,396.11740683792226,-152.0,2656.3333333333335,976.9413151941803,7936.0,1731.0,1474.8535520518637,1226.0,193.33333333333334,23.50177298276309,-25.0,1.0,0.0,0.0,41.0,6.0,-12.0,13.0,2.9999999999999942,-2.0,496.3333333333333,141.0472733991456,-289.0,25.0,5.291502622129182,-4.0,24.666666666666668,4.041451884327381,-5.0,1625.0,135.46955377500888,1977.0,10901.666666666666,736.9812299735548,10925.0,2180.3333333333335,147.39624599470508,2185.0,3.472855459680344,0.08106508229053783,-0.6916857555348734,54.666666666666664,3.5118845842842443,-1.0,0.0,0.0,0.0,0.9316704724401957,0.00957804046950618,0.012066469679194225
33134,6626.8,25,24,1452,1,16,1473,168,17432,260,1935,1904,65,2,0,0,1524,3060,0,1503,2,26,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,76,0,0,4,0,0,0,26,0,1473,1452,17692,3904,202,1,16,24,168,25,25,6087,0.0,0.9385827246936681,294.6,290.4,3538.4,780.8,0.2,4.8,5.0,2.6414335198199272,52,21,0.0,0.0,0.0,7.333333333333333,3.055050463303893,0.0,1.3333333333333333,0.5773502691896258,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.333333333333332,3.0550504633038904,2.0,0.0,0.0,0.0,1969.6666666666667,139.14500829470353,-336.0,1523.3333333333333,98.6728601659713,41.0,5890.333333333333,4628.433896398795,6458.0,1560.3333333333333,1210.5330781657033,1128.0,192.66666666666666,24.50170062124939,34.0,1.0,0.0,0.0,39.0,9.16515138991168,-13.0,11.333333333333334,4.16333199893226,16.0,316.3333333333333,171.03898191153186,49.0,26.333333333333332,3.0550504633038953,2.0,20.666666666666668,6.027713773341709,10.0,2358.6666666666665,1135.6920063702719,2417.0,14952.666666666666,6721.086841674741,10458.0,2990.533333333333,1344.217368334948,2091.6000000000004,3.2371506282042724,0.3672084689272507,-0.17861235780628215,55.666666666666664,2.0816659994661304,-2.0,0.0,0.0,0.0,0.9304269252574366,0.007432513331735282,-0.0003835832971591513
31505,6301.0,23,35,1357,0,16,1112,156,16612,263,1897,1866,61,2,0,0,1478,2955,0,1465,2,24,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,89,0,0,4,0,0,0,24,0,1112,1357,16875,3824,228,0,16,35,156,23,49,5898,0.0,0.9395651483891446,222.4,271.4,3375.0,764.8,0.0,7.0,4.6,2.6334484479637923,46,20,0.0,0.0,0.0,5.333333333333333,2.3094010767585025,0.0,0.6666666666666666,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.9999999999999951,-2.0,0.0,0.0,0.0,1777.6666666666667,290.27113761676884,-361.0,1475.3333333333333,78.64053238205678,-95.0,10741.333333333334,7209.635866902941,-817.0,2743.3333333333335,1177.3399395813149,-80.0,187.66666666666666,17.616280348965066,26.0,1.0,0.0,-1.0,28.666666666666668,12.503332889007368,0.0,14.0,8.717797887081346,11.0,231.66666666666666,154.6619970559456,-12.0,25.0,2.000000000000002,-2.0,20.0,5.000000000000002,24.0,3816.6666666666665,2200.6686105212057,-189.0,22520.333333333332,10692.349897629301,-1629.0,4504.066666666667,2138.469979525861,-325.8000000000002,2.9910703435357395,0.45966479903949964,-0.007985071856134951,53.666666666666664,1.527525231651941,-6.0,0.0,0.0,0.0,0.9348162903320428,0.006858530708544686,0.0009824236954765198
28118,5623.6,14,37,700,0,4,542,125,15159,114,1873,1842,51,0,0,1,1416,2831,0,1411,0,14,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,71,0,0,1,0,0,0,14,0,542,700,15273,3766,197,0,4,37,125,14,51,5658,0.0,0.938260189202646,108.4,140.0,3054.6,753.2,0.0,7.4,2.8,2.5223096511891026,42,19,0.0,0.0,0.0,4.0,0.0,-3.0,0.3333333333333333,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.666666666666668,1.1547005383792432,-10.0,0.0,0.0,0.0,1464.6666666666667,348.5747170024429,-570.0,1406.6666666666667,47.64801499887817,-657.0,15267.0,3516.488162926187,-1602.0,3501.3333333333335,629.4293712032627,-58.0,199.33333333333334,30.088757590391342,-31.0,0.6666666666666666,0.5773502691896258,0.0,20.333333333333332,7.505553499465136,-12.0,22.333333333333332,13.576941236277538,2.0,147.66666666666666,25.54081700598715,-31.0,23.666666666666668,1.1547005383792557,-9.0,29.666666666666668,17.47378989610821,2.0,5218.333333333333,1344.2218318913483,-240.0,29105.0,5626.938865848821,-3387.0,5821.0,1125.3877731697673,-677.3999999999996,2.6983092818033096,0.10550255643844765,-0.11113879677468974,50.666666666666664,4.163331998932263,-4.0,0.0,0.0,0.0,0.93903806035788,0.0004951266312677871,-0.0013049591864986443
26341,5268.2,13,42,629,0,4,510,124,14891,101,1251,1258,42,0,0,2,1393,2785,0,1392,0,13,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,83,0,0,2,0,0,0,13,0,510,629,14992,2551,220,0,4,42,124,13,52,5570,0.0,0.9385368816673627,102.0,125.8,2998.4,510.2,0.0,8.4,2.6,2.4203342226848714,40,19,0.0,0.0,0.0,3.0,1.7320508075688772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.333333333333332,6.429100507328634,-1.0,0.0,0.0,0.0,1042.3333333333333,469.3935804134236,-32.0,1169.6666666666667,409.50742769006445,-71.0,16613.333333333332,1230.5455429740603,-281.0,3831.3333333333335,69.29165413911645,-1215.0,209.0,16.643316977093207,23.0,0.3333333333333333,0.5773502691896258,0.0,12.0,6.928203230275509,0.0,32.0,7.000000000000016,5.0,149.66666666666666,22.188585654189914,-1.0,20.666666666666668,5.859465277082316,-1.0,41.666666666666664,14.468356276140472,1.0,5881.0,215.00465111248067,-88.0,30919.0,2558.830006076999,-1777.0,6183.8,511.76600121540736,-355.40000000000055,2.5990638729909405,0.06659090227982431,-0.10197542850423114,46.666666666666664,5.033222956847163,-2.0,0.0,0.0,0.0,0.9388026874284862,0.0006797185617129702,0.00027669246471673237
12679,2535.8,10,40,485,0,2,487,71,6661,99,649,649,26,0,0,2,619,1236,0,618,0,10,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,80,0,0,2,0,0,0,10,0,487,485,6760,1324,216,0,2,40,71,10,51,2473,0.0,0.9410048111049767,97.4,97.0,1352.0,264.8,0.0,8.0,2.0,2.667232616197779,40,19,0.0,0.0,0.0,2.3333333333333335,1.5275252316519468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.082762530298218,-3.0,0.0,0.0,0.0,721.3333333333334,338.705378364934,-23.0,895.3333333333334,401.38800845731976,-144.0,15713.333333333334,1015.7964034851282,-8232.0,3380.3333333333335,718.8089685955056,-1227.0,215.0,16.09347693943105,-4.0,0.0,0.0,0.0,8.0,6.928203230275509,-2.0,38.0,3.6055512754640326,-2.0,135.0,18.193405398659948,-53.0,16.666666666666668,5.507570547286104,-3.0,50.666666666666664,1.5275252316519754,-1.0,5708.666666666667,169.76846978556677,-3097.0,28654.666666666668,2623.496204177424,-13662.0,5730.933333333334,524.6992408354912,-2732.3999999999996,2.5253641072792554,0.10658994103837152,0.24689839351290743,42.666666666666664,3.0550504633038846,0.0,0.0,0.0,0.0,0.9387874064197178,0.0006876057069735277,0.0024679294376139804
3166,633.2,12,26,531,0,2,892,18,827,388,29,29,9,1,0,3,21,42,0,21,1,12,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,59,0,0,5,0,0,0,12,0,892,531,1215,67,177,0,2,26,18,12,29,84,0.0,0.9696778269109286,178.4,106.2,243.0,13.4,0.0,5.2,2.4,2.929807782518418,33,21,0.0,0.0,0.0,1.6666666666666667,0.5773502691896261,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.333333333333334,2.081665999466126,2.0,0.0,0.0,0.0,513.0,27.62245463386146,405.0,604.6666666666666,109.54603294201674,46.0,12341.666666666666,4835.906567887071,-5545.0,2547.0,1221.0049139950258,-1257.0,211.0,12.288205727444465,-39.0,0.0,0.0,0.0,3.3333333333333335,1.1547005383792517,0.0,39.666666666666664,2.5166114784236537,-14.0,106.66666666666667,30.89228598426025,-53.0,12.333333333333334,2.081665999466142,2.0,51.333333333333336,0.5773502691897048,-22.0,4567.0,1813.9909040565776,-2389.0,22379.333333333332,8447.59032703015,-9513.0,4475.866666666668,1689.518065406031,-1902.6000000000001,2.536625496690584,0.12407018882120784,0.26257516632063904,40.666666666666664,1.1547005383792248,-7.0,0.0,0.0,0.0,0.9392672939916619,0.0015110803980276587,0.02867301580595194
2683,536.6,9,20,421,0,0,742,17,790,358,9,9,7,1,0,4,14,28,0,14,1,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,53,0,0,6,0,0,0,9,0,742,421,1148,25,165,0,0,20,17,9,6,56,0.0,0.9780096906448006,148.4,84.2,229.6,5.0,0.0,4.0,1.8,2.743808869577773,28,20,0.0,0.0,0.0,3.0,1.7320508075688772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,1.5275252316519379,-3.0,0.0,0.0,0.0,629.6666666666666,227.47820408411246,-150.0,548.3333333333334,73.54817015625484,-110.0,7655.666666666667,6932.034068968019,-67.0,1314.0,1242.0301928697218,-42.0,204.33333333333334,23.755701070129092,-12.0,0.0,0.0,0.0,2.6666666666666665,1.1547005383792517,-2.0,36.0,8.717797887081362,-6.0,71.0,52.9999999999999,-1.0,11.666666666666666,1.5275252316519596,-3.0,44.0,13.000000000000004,-23.0,2709.0,2750.6037519061156,-28.0,14062.0,11649.234867578214,-483.0,2812.4,2329.8469735156423,-96.60000000000002,2.672458207133689,0.2547769752996499,-0.18599891294064497,37.666666666666664,4.04145188432738,-5.0,0.0,0.0,0.0,0.9497398398944227,0.01731083948368864,0.008331863733871958
2501,500.2,8,15,368,0,0,662,13,782,355,9,9,6,1,0,3,13,26,0,13,1,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,47,0,0,5,0,0,0,8,0,662,368,1137,24,153,0,0,15,13,8,4,52,0.0,0.9792083166733306,132.4,73.6,227.4,4.8,0.0,3.0,1.6,2.709874868832454,28,20,0.0,0.0,0.0,4.333333333333333,2.081665999466133,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.333333333333334,1.5275252316519379,-1.0,0.0,0.0,0.0,707.0,204.75595229443226,-80.0,479.0,55.24490926773336,-53.0,3041.0,3220.9226938875713,-11.0,472.0,738.1524232839699,-1.0,186.0,26.664583251946752,-12.0,0.0,0.0,0.0,1.3333333333333333,1.1547005383792517,0.0,28.666666666666668,10.263202878893772,-5.0,35.333333333333336,30.89228598426025,-4.0,10.333333333333334,1.5275252316519596,-1.0,28.666666666666668,22.50185177565023,-2.0,871.0,1387.443332176129,-4.0,6176.0,5636.938796900317,-182.0,1235.2,1127.3877593800612,-36.400000000000034,2.780283089431323,0.1350340920935203,-0.033934000745318826,33.666666666666664,6.027713773341706,0.0,0.0,0.0,0.0,0.962897442886902,0.019411864492474295,0.0011986260285300476
